zip,state,Region,zip_first_two_digits,zip_first_three_digits
64179,MO,Midwest,64,641
64180,MO,Midwest,64,641
64183,MO,Midwest,64,641
64184,MO,Midwest,64,641
64185,MO,Midwest,64,641
64187,MO,Midwest,64,641
64188,MO,Midwest,64,641
64190,MO,Midwest,64,641
64191,MO,Midwest,64,641
64192,MO,Midwest,64,641
64193,MO,Midwest,64,641
64194,MO,Midwest,64,641
64195,MO,Midwest,64,641
64196,MO,Midwest,64,641
64197,MO,Midwest,64,641
64198,MO,Midwest,64,641
64199,MO,Midwest,64,641
64401,MO,Midwest,64,644
64402,MO,Midwest,64,644
64420,MO,Midwest,64,644
64421,MO,Midwest,64,644
64422,MO,Midwest,64,644
64423,MO,Midwest,64,644
64424,MO,Midwest,64,644
64426,MO,Midwest,64,644
64427,MO,Midwest,64,644
64428,MO,Midwest,64,644
64429,MO,Midwest,64,644
64430,MO,Midwest,64,644
64431,MO,Midwest,64,644
64432,MO,Midwest,64,644
64433,MO,Midwest,64,644
64434,MO,Midwest,64,644
64436,MO,Midwest,64,644
64437,MO,Midwest,64,644
64438,MO,Midwest,64,644
64439,MO,Midwest,64,644
64440,MO,Midwest,64,644
64441,MO,Midwest,64,644
64442,MO,Midwest,64,644
64443,MO,Midwest,64,644
64444,MO,Midwest,64,644
64445,MO,Midwest,64,644
64446,MO,Midwest,64,644
64447,MO,Midwest,64,644
64448,MO,Midwest,64,644
64449,MO,Midwest,64,644
64451,MO,Midwest,64,644
64453,MO,Midwest,64,644
64454,MO,Midwest,64,644
64455,MO,Midwest,64,644
64456,MO,Midwest,64,644
64457,MO,Midwest,64,644
64458,MO,Midwest,64,644
64459,MO,Midwest,64,644
64461,MO,Midwest,64,644
64463,MO,Midwest,64,644
64465,MO,Midwest,64,644
64466,MO,Midwest,64,644
64467,MO,Midwest,64,644
64468,MO,Midwest,64,644
64469,MO,Midwest,64,644
64470,MO,Midwest,64,644
64471,MO,Midwest,64,644
64473,MO,Midwest,64,644
64474,MO,Midwest,64,644
64475,MO,Midwest,64,644
64476,MO,Midwest,64,644
64477,MO,Midwest,64,644
64479,MO,Midwest,64,644
64480,MO,Midwest,64,644
64481,MO,Midwest,64,644
64482,MO,Midwest,64,644
64483,MO,Midwest,64,644
64484,MO,Midwest,64,644
64485,MO,Midwest,64,644
64486,MO,Midwest,64,644
64487,MO,Midwest,64,644
64489,MO,Midwest,64,644
64490,MO,Midwest,64,644
64491,MO,Midwest,64,644
64492,MO,Midwest,64,644
64493,MO,Midwest,64,644
64494,MO,Midwest,64,644
64496,MO,Midwest,64,644
64497,MO,Midwest,64,644
64498,MO,Midwest,64,644
64499,MO,Midwest,64,644
64501,MO,Midwest,64,645
64502,MO,Midwest,64,645
64503,MO,Midwest,64,645
64504,MO,Midwest,64,645
64505,MO,Midwest,64,645
64506,MO,Midwest,64,645
64507,MO,Midwest,64,645
64508,MO,Midwest,64,645
64601,MO,Midwest,64,646
64620,MO,Midwest,64,646
64622,MO,Midwest,64,646
64623,MO,Midwest,64,646
64624,MO,Midwest,64,646
64625,MO,Midwest,64,646
64628,MO,Midwest,64,646
64630,MO,Midwest,64,646
64631,MO,Midwest,64,646
64632,MO,Midwest,64,646
64633,MO,Midwest,64,646
64635,MO,Midwest,64,646
64636,MO,Midwest,64,646
64637,MO,Midwest,64,646
64638,MO,Midwest,64,646
64639,MO,Midwest,64,646
64640,MO,Midwest,64,646
64641,MO,Midwest,64,646
64642,MO,Midwest,64,646
64643,MO,Midwest,64,646
64644,MO,Midwest,64,646
64645,MO,Midwest,64,646
64646,MO,Midwest,64,646
64647,MO,Midwest,64,646
64648,MO,Midwest,64,646
64649,MO,Midwest,64,646
64650,MO,Midwest,64,646
64651,MO,Midwest,64,646
64652,MO,Midwest,64,646
64653,MO,Midwest,64,646
64654,MO,Midwest,64,646
64655,MO,Midwest,64,646
64656,MO,Midwest,64,646
64657,MO,Midwest,64,646
64658,MO,Midwest,64,646
64659,MO,Midwest,64,646
64660,MO,Midwest,64,646
64661,MO,Midwest,64,646
64664,MO,Midwest,64,646
64667,MO,Midwest,64,646
64668,MO,Midwest,64,646
64670,MO,Midwest,64,646
64671,MO,Midwest,64,646
64672,MO,Midwest,64,646
64673,MO,Midwest,64,646
64674,MO,Midwest,64,646
64676,MO,Midwest,64,646
64679,MO,Midwest,64,646
64680,MO,Midwest,64,646
64681,MO,Midwest,64,646
64682,MO,Midwest,64,646
64683,MO,Midwest,64,646
64686,MO,Midwest,64,646
64688,MO,Midwest,64,646
64689,MO,Midwest,64,646
64701,MO,Midwest,64,647
64720,MO,Midwest,64,647
64722,MO,Midwest,64,647
64723,MO,Midwest,64,647
64724,MO,Midwest,64,647
64725,MO,Midwest,64,647
64726,MO,Midwest,64,647
64728,MO,Midwest,64,647
64730,MO,Midwest,64,647
64733,MO,Midwest,64,647
64734,MO,Midwest,64,647
64735,MO,Midwest,64,647
64738,MO,Midwest,64,647
64739,MO,Midwest,64,647
64740,MO,Midwest,64,647
64741,MO,Midwest,64,647
64742,MO,Midwest,64,647
64743,MO,Midwest,64,647
64744,MO,Midwest,64,647
64745,MO,Midwest,64,647
64746,MO,Midwest,64,647
64747,MO,Midwest,64,647
64748,MO,Midwest,64,647
64750,MO,Midwest,64,647
64752,MO,Midwest,64,647
64755,MO,Midwest,64,647
64756,MO,Midwest,64,647
64759,MO,Midwest,64,647
64761,MO,Midwest,64,647
64762,MO,Midwest,64,647
64763,MO,Midwest,64,647
64765,MO,Midwest,64,647
64766,MO,Midwest,64,647
64767,MO,Midwest,64,647
64769,MO,Midwest,64,647
64770,MO,Midwest,64,647
64771,MO,Midwest,64,647
64772,MO,Midwest,64,647
64776,MO,Midwest,64,647
64778,MO,Midwest,64,647
64779,MO,Midwest,64,647
64780,MO,Midwest,64,647
64781,MO,Midwest,64,647
64783,MO,Midwest,64,647
64784,MO,Midwest,64,647
64788,MO,Midwest,64,647
64789,MO,Midwest,64,647
64790,MO,Midwest,64,647
64801,MO,Midwest,64,648
64802,MO,Midwest,64,648
64803,MO,Midwest,64,648
64804,MO,Midwest,64,648
64830,MO,Midwest,64,648
64831,MO,Midwest,64,648
64832,MO,Midwest,64,648
64833,MO,Midwest,64,648
64834,MO,Midwest,64,648
64835,MO,Midwest,64,648
64836,MO,Midwest,64,648
64840,MO,Midwest,64,648
64841,MO,Midwest,64,648
64842,MO,Midwest,64,648
64843,MO,Midwest,64,648
64844,MO,Midwest,64,648
64847,MO,Midwest,64,648
64848,MO,Midwest,64,648
64849,MO,Midwest,64,648
64850,MO,Midwest,64,648
64853,MO,Midwest,64,648
64854,MO,Midwest,64,648
64855,MO,Midwest,64,648
64856,MO,Midwest,64,648
64857,MO,Midwest,64,648
64858,MO,Midwest,64,648
64859,MO,Midwest,64,648
64861,MO,Midwest,64,648
64862,MO,Midwest,64,648
64863,MO,Midwest,64,648
64864,MO,Midwest,64,648
64865,MO,Midwest,64,648
64866,MO,Midwest,64,648
64867,MO,Midwest,64,648
64868,MO,Midwest,64,648
64869,MO,Midwest,64,648
64870,MO,Midwest,64,648
64873,MO,Midwest,64,648
64874,MO,Midwest,64,648
64944,MO,Midwest,64,649
64999,MO,Midwest,64,649
65001,MO,Midwest,65,650
65010,MO,Midwest,65,650
65011,MO,Midwest,65,650
65013,MO,Midwest,65,650
65014,MO,Midwest,65,650
65016,MO,Midwest,65,650
65017,MO,Midwest,65,650
65018,MO,Midwest,65,650
65020,MO,Midwest,65,650
65023,MO,Midwest,65,650
65024,MO,Midwest,65,650
65025,MO,Midwest,65,650
65026,MO,Midwest,65,650
65032,MO,Midwest,65,650
65034,MO,Midwest,65,650
65035,MO,Midwest,65,650
65036,MO,Midwest,65,650
65037,MO,Midwest,65,650
65038,MO,Midwest,65,650
65039,MO,Midwest,65,650
65040,MO,Midwest,65,650
65041,MO,Midwest,65,650
65042,MO,Midwest,65,650
65043,MO,Midwest,65,650
65046,MO,Midwest,65,650
65047,MO,Midwest,65,650
65048,MO,Midwest,65,650
65049,MO,Midwest,65,650
65050,MO,Midwest,65,650
65051,MO,Midwest,65,650
65052,MO,Midwest,65,650
65053,MO,Midwest,65,650
65054,MO,Midwest,65,650
65055,MO,Midwest,65,650
65058,MO,Midwest,65,650
65059,MO,Midwest,65,650
65061,MO,Midwest,65,650
65062,MO,Midwest,65,650
65063,MO,Midwest,65,650
65064,MO,Midwest,65,650
65065,MO,Midwest,65,650
65066,MO,Midwest,65,650
65067,MO,Midwest,65,650
65068,MO,Midwest,65,650
65069,MO,Midwest,65,650
65072,MO,Midwest,65,650
65074,MO,Midwest,65,650
65075,MO,Midwest,65,650
65076,MO,Midwest,65,650
65077,MO,Midwest,65,650
65078,MO,Midwest,65,650
65079,MO,Midwest,65,650
65080,MO,Midwest,65,650
65081,MO,Midwest,65,650
65082,MO,Midwest,65,650
65083,MO,Midwest,65,650
65084,MO,Midwest,65,650
65085,MO,Midwest,65,650
65101,MO,Midwest,65,651
65102,MO,Midwest,65,651
65103,MO,Midwest,65,651
65104,MO,Midwest,65,651
65105,MO,Midwest,65,651
65106,MO,Midwest,65,651
65107,MO,Midwest,65,651
65108,MO,Midwest,65,651
65109,MO,Midwest,65,651
65110,MO,Midwest,65,651
65111,MO,Midwest,65,651
65201,MO,Midwest,65,652
65202,MO,Midwest,65,652
65203,MO,Midwest,65,652
65205,MO,Midwest,65,652
65211,MO,Midwest,65,652
65212,MO,Midwest,65,652
65215,MO,Midwest,65,652
65216,MO,Midwest,65,652
65217,MO,Midwest,65,652
65218,MO,Midwest,65,652
65230,MO,Midwest,65,652
65231,MO,Midwest,65,652
65232,MO,Midwest,65,652
65233,MO,Midwest,65,652
65236,MO,Midwest,65,652
65237,MO,Midwest,65,652
65239,MO,Midwest,65,652
65240,MO,Midwest,65,652
65243,MO,Midwest,65,652
65244,MO,Midwest,65,652
65246,MO,Midwest,65,652
65247,MO,Midwest,65,652
65248,MO,Midwest,65,652
65250,MO,Midwest,65,652
65251,MO,Midwest,65,652
65254,MO,Midwest,65,652
65255,MO,Midwest,65,652
65256,MO,Midwest,65,652
65257,MO,Midwest,65,652
65258,MO,Midwest,65,652
65259,MO,Midwest,65,652
65260,MO,Midwest,65,652
65261,MO,Midwest,65,652
65262,MO,Midwest,65,652
65263,MO,Midwest,65,652
65264,MO,Midwest,65,652
65265,MO,Midwest,65,652
65270,MO,Midwest,65,652
65274,MO,Midwest,65,652
65275,MO,Midwest,65,652
65276,MO,Midwest,65,652
65278,MO,Midwest,65,652
65279,MO,Midwest,65,652
65280,MO,Midwest,65,652
65281,MO,Midwest,65,652
65282,MO,Midwest,65,652
65283,MO,Midwest,65,652
65284,MO,Midwest,65,652
65285,MO,Midwest,65,652
65286,MO,Midwest,65,652
65287,MO,Midwest,65,652
65299,MO,Midwest,65,652
65301,MO,Midwest,65,653
65302,MO,Midwest,65,653
65305,MO,Midwest,65,653
65320,MO,Midwest,65,653
65321,MO,Midwest,65,653
65322,MO,Midwest,65,653
65323,MO,Midwest,65,653
65324,MO,Midwest,65,653
65325,MO,Midwest,65,653
65326,MO,Midwest,65,653
65327,MO,Midwest,65,653
65329,MO,Midwest,65,653
65330,MO,Midwest,65,653
65332,MO,Midwest,65,653
65333,MO,Midwest,65,653
65334,MO,Midwest,65,653
65335,MO,Midwest,65,653
65336,MO,Midwest,65,653
65337,MO,Midwest,65,653
65338,MO,Midwest,65,653
65339,MO,Midwest,65,653
65340,MO,Midwest,65,653
65344,MO,Midwest,65,653
65345,MO,Midwest,65,653
65347,MO,Midwest,65,653
65348,MO,Midwest,65,653
65349,MO,Midwest,65,653
65350,MO,Midwest,65,653
65351,MO,Midwest,65,653
65354,MO,Midwest,65,653
65355,MO,Midwest,65,653
65360,MO,Midwest,65,653
65401,MO,Midwest,65,654
65402,MO,Midwest,65,654
65409,MO,Midwest,65,654
65436,MO,Midwest,65,654
65438,MO,Midwest,65,654
65439,MO,Midwest,65,654
65440,MO,Midwest,65,654
65441,MO,Midwest,65,654
65443,MO,Midwest,65,654
65444,MO,Midwest,65,654
65446,MO,Midwest,65,654
65449,MO,Midwest,65,654
65452,MO,Midwest,65,654
65453,MO,Midwest,65,654
65456,MO,Midwest,65,654
65457,MO,Midwest,65,654
65459,MO,Midwest,65,654
65461,MO,Midwest,65,654
65462,MO,Midwest,65,654
65463,MO,Midwest,65,654
65464,MO,Midwest,65,654
65466,MO,Midwest,65,654
65468,MO,Midwest,65,654
65470,MO,Midwest,65,654
65473,MO,Midwest,65,654
65479,MO,Midwest,65,654
65483,MO,Midwest,65,654
65484,MO,Midwest,65,654
65486,MO,Midwest,65,654
65501,MO,Midwest,65,655
65529,MO,Midwest,65,655
65532,MO,Midwest,65,655
65534,MO,Midwest,65,655
65535,MO,Midwest,65,655
65536,MO,Midwest,65,655
65541,MO,Midwest,65,655
65542,MO,Midwest,65,655
65543,MO,Midwest,65,655
65546,MO,Midwest,65,655
65548,MO,Midwest,65,655
65550,MO,Midwest,65,655
65552,MO,Midwest,65,655
65555,MO,Midwest,65,655
65556,MO,Midwest,65,655
65557,MO,Midwest,65,655
65559,MO,Midwest,65,655
65560,MO,Midwest,65,655
65564,MO,Midwest,65,655
65565,MO,Midwest,65,655
65566,MO,Midwest,65,655
65567,MO,Midwest,65,655
65570,MO,Midwest,65,655
65571,MO,Midwest,65,655
65580,MO,Midwest,65,655
65582,MO,Midwest,65,655
65583,MO,Midwest,65,655
65584,MO,Midwest,65,655
65586,MO,Midwest,65,655
65588,MO,Midwest,65,655
65589,MO,Midwest,65,655
65590,MO,Midwest,65,655
65591,MO,Midwest,65,655
65601,MO,Midwest,65,656
65603,MO,Midwest,65,656
65604,MO,Midwest,65,656
65605,MO,Midwest,65,656
65606,MO,Midwest,65,656
65607,MO,Midwest,65,656
65608,MO,Midwest,65,656
65609,MO,Midwest,65,656
65610,MO,Midwest,65,656
65611,MO,Midwest,65,656
65612,MO,Midwest,65,656
65613,MO,Midwest,65,656
65614,MO,Midwest,65,656
65615,MO,Midwest,65,656
65616,MO,Midwest,65,656
65617,MO,Midwest,65,656
65618,MO,Midwest,65,656
65619,MO,Midwest,65,656
65620,MO,Midwest,65,656
65622,MO,Midwest,65,656
65623,MO,Midwest,65,656
65624,MO,Midwest,65,656
65625,MO,Midwest,65,656
65626,MO,Midwest,65,656
65627,MO,Midwest,65,656
65629,MO,Midwest,65,656
65630,MO,Midwest,65,656
65631,MO,Midwest,65,656
65632,MO,Midwest,65,656
65633,MO,Midwest,65,656
65634,MO,Midwest,65,656
65635,MO,Midwest,65,656
65636,MO,Midwest,65,656
65637,MO,Midwest,65,656
65638,MO,Midwest,65,656
65640,MO,Midwest,65,656
65641,MO,Midwest,65,656
65644,MO,Midwest,65,656
65645,MO,Midwest,65,656
65646,MO,Midwest,65,656
65647,MO,Midwest,65,656
65648,MO,Midwest,65,656
65649,MO,Midwest,65,656
65650,MO,Midwest,65,656
65652,MO,Midwest,65,656
65653,MO,Midwest,65,656
65654,MO,Midwest,65,656
65655,MO,Midwest,65,656
65656,MO,Midwest,65,656
65657,MO,Midwest,65,656
65658,MO,Midwest,65,656
65660,MO,Midwest,65,656
65661,MO,Midwest,65,656
65662,MO,Midwest,65,656
65663,MO,Midwest,65,656
65664,MO,Midwest,65,656
65666,MO,Midwest,65,656
65667,MO,Midwest,65,656
65668,MO,Midwest,65,656
65669,MO,Midwest,65,656
65672,MO,Midwest,65,656
65673,MO,Midwest,65,656
65674,MO,Midwest,65,656
65675,MO,Midwest,65,656
65676,MO,Midwest,65,656
65679,MO,Midwest,65,656
65680,MO,Midwest,65,656
65681,MO,Midwest,65,656
65682,MO,Midwest,65,656
65685,MO,Midwest,65,656
65686,MO,Midwest,65,656
65688,MO,Midwest,65,656
65689,MO,Midwest,65,656
65690,MO,Midwest,65,656
65692,MO,Midwest,65,656
65701,MO,Midwest,65,657
65702,MO,Midwest,65,657
65704,MO,Midwest,65,657
65705,MO,Midwest,65,657
65706,MO,Midwest,65,657
65707,MO,Midwest,65,657
65708,MO,Midwest,65,657
65710,MO,Midwest,65,657
65711,MO,Midwest,65,657
65712,MO,Midwest,65,657
65713,MO,Midwest,65,657
65714,MO,Midwest,65,657
65715,MO,Midwest,65,657
65717,MO,Midwest,65,657
65720,MO,Midwest,65,657
65721,MO,Midwest,65,657
65722,MO,Midwest,65,657
65723,MO,Midwest,65,657
65724,MO,Midwest,65,657
65725,MO,Midwest,65,657
65726,MO,Midwest,65,657
65727,MO,Midwest,65,657
65728,MO,Midwest,65,657
65729,MO,Midwest,65,657
65730,MO,Midwest,65,657
65731,MO,Midwest,65,657
65732,MO,Midwest,65,657
65733,MO,Midwest,65,657
65734,MO,Midwest,65,657
65735,MO,Midwest,65,657
65737,MO,Midwest,65,657
65738,MO,Midwest,65,657
65739,MO,Midwest,65,657
65740,MO,Midwest,65,657
65741,MO,Midwest,65,657
65742,MO,Midwest,65,657
65744,MO,Midwest,65,657
65745,MO,Midwest,65,657
65746,MO,Midwest,65,657
65747,MO,Midwest,65,657
65752,MO,Midwest,65,657
65753,MO,Midwest,65,657
65754,MO,Midwest,65,657
65755,MO,Midwest,65,657
65756,MO,Midwest,65,657
65757,MO,Midwest,65,657
65759,MO,Midwest,65,657
65760,MO,Midwest,65,657
65761,MO,Midwest,65,657
65762,MO,Midwest,65,657
65764,MO,Midwest,65,657
65765,MO,Midwest,65,657
65766,MO,Midwest,65,657
65767,MO,Midwest,65,657
65768,MO,Midwest,65,657
65769,MO,Midwest,65,657
65770,MO,Midwest,65,657
65771,MO,Midwest,65,657
65772,MO,Midwest,65,657
65773,MO,Midwest,65,657
65774,MO,Midwest,65,657
65775,MO,Midwest,65,657
65776,MO,Midwest,65,657
65777,MO,Midwest,65,657
65778,MO,Midwest,65,657
65779,MO,Midwest,65,657
65781,MO,Midwest,65,657
65783,MO,Midwest,65,657
65784,MO,Midwest,65,657
65785,MO,Midwest,65,657
65786,MO,Midwest,65,657
65787,MO,Midwest,65,657
65788,MO,Midwest,65,657
65789,MO,Midwest,65,657
65790,MO,Midwest,65,657
65791,MO,Midwest,65,657
65793,MO,Midwest,65,657
65801,MO,Midwest,65,658
65802,MO,Midwest,65,658
65803,MO,Midwest,65,658
65804,MO,Midwest,65,658
65805,MO,Midwest,65,658
65806,MO,Midwest,65,658
65807,MO,Midwest,65,658
65808,MO,Midwest,65,658
65809,MO,Midwest,65,658
65810,MO,Midwest,65,658
65814,MO,Midwest,65,658
65817,MO,Midwest,65,658
65890,MO,Midwest,65,658
65897,MO,Midwest,65,658
65898,MO,Midwest,65,658
65899,MO,Midwest,65,658
66002,KS,Midwest,66,660
66006,KS,Midwest,66,660
66007,KS,Midwest,66,660
66008,KS,Midwest,66,660
66010,KS,Midwest,66,660
66012,KS,Midwest,66,660
66013,KS,Midwest,66,660
66014,KS,Midwest,66,660
66015,KS,Midwest,66,660
66016,KS,Midwest,66,660
66017,KS,Midwest,66,660
66018,KS,Midwest,66,660
66019,KS,Midwest,66,660
66020,KS,Midwest,66,660
66021,KS,Midwest,66,660
66023,KS,Midwest,66,660
66024,KS,Midwest,66,660
66025,KS,Midwest,66,660
66026,KS,Midwest,66,660
66027,KS,Midwest,66,660
66030,KS,Midwest,66,660
66031,KS,Midwest,66,660
66032,KS,Midwest,66,660
66033,KS,Midwest,66,660
66035,KS,Midwest,66,660
66036,KS,Midwest,66,660
66039,KS,Midwest,66,660
66040,KS,Midwest,66,660
66041,KS,Midwest,66,660
66042,KS,Midwest,66,660
66043,KS,Midwest,66,660
66044,KS,Midwest,66,660
66045,KS,Midwest,66,660
66046,KS,Midwest,66,660
66047,KS,Midwest,66,660
66048,KS,Midwest,66,660
66049,KS,Midwest,66,660
66050,KS,Midwest,66,660
66051,KS,Midwest,66,660
66052,KS,Midwest,66,660
66053,KS,Midwest,66,660
66054,KS,Midwest,66,660
66056,KS,Midwest,66,660
66058,KS,Midwest,66,660
66060,KS,Midwest,66,660
66061,KS,Midwest,66,660
66062,KS,Midwest,66,660
66063,KS,Midwest,66,660
66064,KS,Midwest,66,660
66066,KS,Midwest,66,660
66067,KS,Midwest,66,660
66070,KS,Midwest,66,660
66071,KS,Midwest,66,660
66072,KS,Midwest,66,660
66073,KS,Midwest,66,660
66075,KS,Midwest,66,660
66076,KS,Midwest,66,660
66077,KS,Midwest,66,660
66078,KS,Midwest,66,660
66079,KS,Midwest,66,660
66080,KS,Midwest,66,660
66083,KS,Midwest,66,660
66085,KS,Midwest,66,660
66086,KS,Midwest,66,660
66087,KS,Midwest,66,660
66088,KS,Midwest,66,660
66090,KS,Midwest,66,660
66091,KS,Midwest,66,660
66092,KS,Midwest,66,660
66093,KS,Midwest,66,660
66094,KS,Midwest,66,660
66095,KS,Midwest,66,660
66097,KS,Midwest,66,660
66101,KS,Midwest,66,661
66102,KS,Midwest,66,661
66103,KS,Midwest,66,661
66104,KS,Midwest,66,661
66105,KS,Midwest,66,661
66106,KS,Midwest,66,661
66109,KS,Midwest,66,661
66110,KS,Midwest,66,661
66111,KS,Midwest,66,661
66112,KS,Midwest,66,661
66113,KS,Midwest,66,661
66115,KS,Midwest,66,661
66117,KS,Midwest,66,661
66118,KS,Midwest,66,661
66119,KS,Midwest,66,661
66160,KS,Midwest,66,661
66201,KS,Midwest,66,662
66202,KS,Midwest,66,662
66203,KS,Midwest,66,662
66204,KS,Midwest,66,662
66205,KS,Midwest,66,662
66206,KS,Midwest,66,662
66207,KS,Midwest,66,662
66208,KS,Midwest,66,662
66209,KS,Midwest,66,662
66210,KS,Midwest,66,662
66211,KS,Midwest,66,662
66212,KS,Midwest,66,662
66213,KS,Midwest,66,662
66214,KS,Midwest,66,662
66215,KS,Midwest,66,662
66216,KS,Midwest,66,662
66217,KS,Midwest,66,662
66218,KS,Midwest,66,662
66219,KS,Midwest,66,662
66220,KS,Midwest,66,662
66221,KS,Midwest,66,662
66222,KS,Midwest,66,662
66223,KS,Midwest,66,662
66224,KS,Midwest,66,662
66225,KS,Midwest,66,662
66226,KS,Midwest,66,662
66227,KS,Midwest,66,662
66250,KS,Midwest,66,662
66251,KS,Midwest,66,662
66276,KS,Midwest,66,662
66279,KS,Midwest,66,662
66282,KS,Midwest,66,662
66283,KS,Midwest,66,662
66285,KS,Midwest,66,662
66286,KS,Midwest,66,662
66401,KS,Midwest,66,664
66402,KS,Midwest,66,664
66403,KS,Midwest,66,664
66404,KS,Midwest,66,664
66406,KS,Midwest,66,664
66407,KS,Midwest,66,664
66408,KS,Midwest,66,664
66409,KS,Midwest,66,664
66411,KS,Midwest,66,664
66412,KS,Midwest,66,664
66413,KS,Midwest,66,664
66414,KS,Midwest,66,664
66415,KS,Midwest,66,664
66416,KS,Midwest,66,664
66417,KS,Midwest,66,664
66418,KS,Midwest,66,664
66419,KS,Midwest,66,664
66420,KS,Midwest,66,664
66422,KS,Midwest,66,664
66423,KS,Midwest,66,664
66424,KS,Midwest,66,664
66425,KS,Midwest,66,664
66426,KS,Midwest,66,664
66427,KS,Midwest,66,664
66428,KS,Midwest,66,664
66429,KS,Midwest,66,664
66431,KS,Midwest,66,664
66432,KS,Midwest,66,664
66434,KS,Midwest,66,664
66436,KS,Midwest,66,664
66438,KS,Midwest,66,664
66439,KS,Midwest,66,664
66440,KS,Midwest,66,664
66441,KS,Midwest,66,664
66442,KS,Midwest,66,664
66449,KS,Midwest,66,664
66451,KS,Midwest,66,664
66501,KS,Midwest,66,665
66502,KS,Midwest,66,665
66503,KS,Midwest,66,665
66505,KS,Midwest,66,665
66506,KS,Midwest,66,665
66507,KS,Midwest,66,665
66508,KS,Midwest,66,665
66509,KS,Midwest,66,665
66510,KS,Midwest,66,665
66512,KS,Midwest,66,665
66514,KS,Midwest,66,665
66515,KS,Midwest,66,665
66516,KS,Midwest,66,665
66517,KS,Midwest,66,665
66518,KS,Midwest,66,665
66520,KS,Midwest,66,665
66521,KS,Midwest,66,665
66522,KS,Midwest,66,665
66523,KS,Midwest,66,665
66524,KS,Midwest,66,665
66526,KS,Midwest,66,665
66527,KS,Midwest,66,665
66528,KS,Midwest,66,665
66531,KS,Midwest,66,665
66532,KS,Midwest,66,665
66533,KS,Midwest,66,665
66534,KS,Midwest,66,665
66535,KS,Midwest,66,665
66536,KS,Midwest,66,665
66537,KS,Midwest,66,665
66538,KS,Midwest,66,665
66539,KS,Midwest,66,665
66540,KS,Midwest,66,665
66541,KS,Midwest,66,665
66542,KS,Midwest,66,665
66543,KS,Midwest,66,665
66544,KS,Midwest,66,665
66546,KS,Midwest,66,665
66547,KS,Midwest,66,665
66548,KS,Midwest,66,665
66549,KS,Midwest,66,665
66550,KS,Midwest,66,665
66552,KS,Midwest,66,665
66554,KS,Midwest,66,665
66601,KS,Midwest,66,666
66603,KS,Midwest,66,666
66604,KS,Midwest,66,666
66605,KS,Midwest,66,666
66606,KS,Midwest,66,666
66607,KS,Midwest,66,666
66608,KS,Midwest,66,666
66609,KS,Midwest,66,666
66610,KS,Midwest,66,666
66611,KS,Midwest,66,666
66612,KS,Midwest,66,666
66614,KS,Midwest,66,666
66615,KS,Midwest,66,666
66616,KS,Midwest,66,666
66617,KS,Midwest,66,666
66618,KS,Midwest,66,666
66619,KS,Midwest,66,666
66620,KS,Midwest,66,666
66621,KS,Midwest,66,666
66622,KS,Midwest,66,666
66624,KS,Midwest,66,666
66625,KS,Midwest,66,666
66626,KS,Midwest,66,666
66628,KS,Midwest,66,666
66629,KS,Midwest,66,666
66636,KS,Midwest,66,666
66637,KS,Midwest,66,666
66642,KS,Midwest,66,666
66647,KS,Midwest,66,666
66652,KS,Midwest,66,666
66653,KS,Midwest,66,666
66667,KS,Midwest,66,666
66675,KS,Midwest,66,666
66683,KS,Midwest,66,666
66692,KS,Midwest,66,666
66699,KS,Midwest,66,666
66701,KS,Midwest,66,667
66710,KS,Midwest,66,667
66711,KS,Midwest,66,667
66712,KS,Midwest,66,667
66713,KS,Midwest,66,667
66714,KS,Midwest,66,667
66716,KS,Midwest,66,667
66717,KS,Midwest,66,667
66720,KS,Midwest,66,667
66724,KS,Midwest,66,667
66725,KS,Midwest,66,667
66728,KS,Midwest,66,667
66732,KS,Midwest,66,667
66733,KS,Midwest,66,667
66734,KS,Midwest,66,667
66735,KS,Midwest,66,667
66736,KS,Midwest,66,667
66738,KS,Midwest,66,667
66739,KS,Midwest,66,667
66740,KS,Midwest,66,667
66741,KS,Midwest,66,667
66742,KS,Midwest,66,667
66743,KS,Midwest,66,667
66746,KS,Midwest,66,667
66748,KS,Midwest,66,667
66749,KS,Midwest,66,667
66751,KS,Midwest,66,667
66753,KS,Midwest,66,667
66754,KS,Midwest,66,667
66755,KS,Midwest,66,667
66756,KS,Midwest,66,667
66757,KS,Midwest,66,667
66758,KS,Midwest,66,667
66759,KS,Midwest,66,667
66760,KS,Midwest,66,667
66761,KS,Midwest,66,667
66762,KS,Midwest,66,667
66763,KS,Midwest,66,667
66767,KS,Midwest,66,667
66769,KS,Midwest,66,667
66770,KS,Midwest,66,667
66771,KS,Midwest,66,667
66772,KS,Midwest,66,667
66773,KS,Midwest,66,667
66775,KS,Midwest,66,667
66776,KS,Midwest,66,667
66777,KS,Midwest,66,667
66778,KS,Midwest,66,667
66779,KS,Midwest,66,667
66780,KS,Midwest,66,667
66781,KS,Midwest,66,667
66782,KS,Midwest,66,667
66783,KS,Midwest,66,667
66801,KS,Midwest,66,668
66830,KS,Midwest,66,668
66833,KS,Midwest,66,668
66834,KS,Midwest,66,668
66835,KS,Midwest,66,668
66838,KS,Midwest,66,668
66839,KS,Midwest,66,668
66840,KS,Midwest,66,668
66842,KS,Midwest,66,668
66843,KS,Midwest,66,668
66845,KS,Midwest,66,668
66846,KS,Midwest,66,668
66849,KS,Midwest,66,668
66850,KS,Midwest,66,668
