Company,Zip Prefix,WeekNum,Sales,Temp,Precip,GoogTrend,GoogTrendM1,GoogTrendR,GoogTrendRM1,Gprice,Non-Physical Sales,Month
H&M,8,49,2458.37,37.0829,0.20897,66,82,35,44,2.5858,95699514.06,12
H&M,8,50,3328.26,38.9987,0.022474,65,66,35,35,2.4426,110545404.8,12
H&M,8,51,3875.59,44.5676,0.15926,66,65,36,35,2.301,67497543.99,12
H&M,10,1,10606.28,27.9186,0.16249,46,53,24,27,3.2631,61492760.7,1
H&M,10,2,10741.3101,39.3526,0.080099,48,46,25,24,3.2574,57539409.47,1
H&M,10,3,11480.7401,21.1808,0.017722,49,48,25,25,3.2404,54173417.13,1
H&M,10,4,11479.37,24.9928,0.0047378,48,49,25,25,3.2417,62557438.97,1
H&M,10,5,10117.8,29.7749,0.28713,52,48,27,25,3.248,57741423.48,2
H&M,10,6,11468.0101,25.0841,0.24769,46,52,24,27,3.2816,58429948.63,2
H&M,10,7,15950.09,34.0163,0.066483,52,46,27,24,3.3503,58527582.51,2
H&M,10,8,13686.19,27.3092,0.0017812,49,52,25,27,3.4036,68292043.94,2
H&M,10,9,12305.8301,28.6266,0.0020976,51,49,27,25,3.4321,67214297.82,3
H&M,10,10,17914.34,39.6591,0.03736,55,51,29,27,3.4652,55112365.96,3
H&M,10,11,25200.5501,38.2134,0.1159,54,55,29,29,3.4883,55204513.98,3
H&M,10,12,39299.88,34.9873,0.2326,59,54,31,29,3.4991,56587827.29,3
H&M,10,13,41429.61,45.925,0.13443,57,59,30,31,3.5253,66181801.73,4
H&M,10,14,46468.3001,52.3137,0.10552,56,57,29,30,3.5501,53044599.44,4
H&M,10,15,48427.8901,49.5181,0.13233,59,56,31,29,3.5921,55548326.56,4
H&M,10,16,42779.3001,52.6844,0.10528,53,59,27,31,3.6202,52812187.85,4
H&M,10,17,45096.5302,53.9358,0.58866,54,53,28,27,3.6246,68064917.82,4
H&M,10,18,41501.1301,59.292,0.12132,58,54,30,28,3.6028,58490928.6,5
H&M,10,19,44236.25,64.3852,0.21232,55,58,28,30,3.5956,54014649.01,5
H&M,10,20,45984.9501,61.9476,0.15292,54,55,28,28,3.598,53551134.32,5
H&M,10,21,48468.9301,65.3029,0.0069078,54,54,29,28,3.6131,61517631.73,5
H&M,10,22,44945.7802,68.9331,0.11645,51,54,27,29,3.619,63331249.72,6
H&M,10,23,49988.83,67.9901,0.34893,52,51,27,27,3.6139,57372480.77,6
H&M,10,24,45896.54,72.4014,0.025506,51,52,27,27,3.6274,56249930.11,6
H&M,10,25,44252.17,73.7749,0.016709,49,51,26,27,3.6376,58537999.83,6
H&M,10,26,47750.2301,75.2514,0.30999,54,49,28,26,3.6243,60978421.45,7
H&M,10,27,40839.0001,77.406,0.038951,48,54,25,28,3.5889,55234038.75,7
H&M,10,28,38518.33,74.387,0.29712,53,48,27,25,3.5468,49419270.48,7
H&M,10,29,41921.8801,74.5371,0.03981,54,53,27,27,3.5034,47079927.57,7
H&M,10,30,40593.8901,72.6501,0.071112,58,54,30,27,3.4612,58994478.82,7
H&M,10,31,43676.92,74.0995,0.0096655,58,58,30,30,3.4483,64061272.56,8
H&M,10,32,43087.69,71.8915,0.11314,61,58,32,30,3.4331,53130059.7,8
H&M,10,33,46797.92,71.8146,0.070389,60,61,32,32,3.4041,53607957.56,8
H&M,10,34,43013.3601,72.9213,0.0044485,56,60,28,32,3.4016,59269432.69,8
H&M,10,35,43380.23,79.0163,0.092514,53,56,27,28,3.4086,55122979.26,9
H&M,10,36,36820.2701,68.3174,0.032495,53,53,28,27,3.3867,50113793.18,9
H&M,10,37,50993.1903,61.8327,0.041646,61,53,33,28,3.332,50482052.06,9
H&M,10,38,26455.5599,64.6718,0.053535,60,61,31,33,3.2989,49056480.9,9
H&M,10,39,26671.43,65.3517,0.19498,60,60,30,31,3.2833,65895762.01,10
H&M,10,40,26254.77,58.9295,0.057929,63,60,32,30,3.2106,50791777.24,10
H&M,10,41,30472.1399,63.2224,0.19141,65,63,34,32,3.1195,47355591.03,10
H&M,10,42,27525.99,53.3354,0.206,63,65,34,34,3.0507,49073930.89,10
H&M,10,43,26982.43,53.585,0.036854,59,63,31,34,2.9946,54946270.97,10
H&M,10,44,31996.07,49.6655,0.045805,85,59,44,31,2.9385,54283147.72,11
H&M,10,45,40915.8401,45.8282,0.028336,72,85,37,44,2.8888,52345358.6,11
H&M,10,46,34688.5099,34.7233,0.19292,69,72,36,37,2.8292,59302549.18,11
H&M,10,47,43395.3699,43.33,0.2557,100,69,52,36,2.7656,71155437.58,11
H&M,10,48,27809.8201,42.3128,0.25024,82,100,44,52,2.7009,115816443,12
H&M,10,49,30431.8,34.5642,0.33678,66,82,35,44,2.5858,95699514.06,12
H&M,10,50,45289.7899,38.5063,0.022025,65,66,35,35,2.4426,110545404.8,12
H&M,10,51,48242.2399,43.9684,0.1396,66,65,36,35,2.301,67497543.99,12
H&M,11,1,2740.67,29.2535,0.17336,46,53,24,27,3.2631,61492760.7,1
H&M,11,2,2818.14,39.9116,0.091007,48,46,25,24,3.2574,57539409.47,1
H&M,11,3,2634.16,22.7919,0.038497,49,48,25,25,3.2404,54173417.13,1
H&M,11,4,2721.23,26.6284,0.0071924,48,49,25,25,3.2417,62557438.97,1
H&M,11,5,3438.22,31.199,0.29452,52,48,27,25,3.248,57741423.48,2
H&M,11,6,2875.47,26.6391,0.23851,46,52,24,27,3.2816,58429948.63,2
H&M,11,7,3558.15,34.8315,0.090611,52,46,27,24,3.3503,58527582.51,2
H&M,11,8,2725.27,29.0512,0.0048307,49,52,25,27,3.4036,68292043.94,2
H&M,11,9,2471.02,30.4253,0.0042279,51,49,27,25,3.4321,67214297.82,3
H&M,11,10,4929.46,41.1924,0.043625,55,51,29,27,3.4652,55112365.96,3
H&M,11,11,5115.65,39.4566,0.11771,54,55,29,29,3.4883,55204513.98,3
H&M,11,12,6108.11,35.6102,0.30581,59,54,31,29,3.4991,56587827.29,3
H&M,11,13,3878.47,46.2576,0.16203,57,59,30,31,3.5253,66181801.73,4
H&M,11,14,4895.17,52.0834,0.1177,56,57,29,30,3.5501,53044599.44,4
H&M,11,15,5143.24,48.8026,0.11637,59,56,31,29,3.5921,55548326.56,4
H&M,11,16,6353.58,52.2527,0.096936,53,59,27,31,3.6202,52812187.85,4
H&M,11,17,4322.41,54.5211,0.63889,54,53,28,27,3.6246,68064917.82,4
H&M,11,18,3795.61,59.4063,0.12334,58,54,30,28,3.6028,58490928.6,5
H&M,11,19,4802.09,64.204,0.1875,55,58,28,30,3.5956,54014649.01,5
H&M,11,20,5088.09,62.7052,0.12747,54,55,28,28,3.598,53551134.32,5
H&M,11,21,6368.89,65.0562,0.0069199,54,54,29,28,3.6131,61517631.73,5
H&M,11,22,3495.85,68.9893,0.094897,51,54,27,29,3.619,63331249.72,6
H&M,11,23,6207.87,69.1982,0.29354,52,51,27,27,3.6139,57372480.77,6
H&M,11,24,5577.29,72.9174,0.0080264,51,52,27,27,3.6274,56249930.11,6
H&M,11,25,4993.73,73.7201,0.024368,49,51,26,27,3.6376,58537999.83,6
H&M,11,26,4226.47,75.185,0.22254,54,49,28,26,3.6243,60978421.45,7
H&M,11,27,4546.1,77.2981,0.027539,48,54,25,28,3.5889,55234038.75,7
H&M,11,28,3761.12,75.0718,0.28831,53,48,27,25,3.5468,49419270.48,7
H&M,11,29,3761.56,75.2403,0.014088,54,53,27,27,3.5034,47079927.57,7
H&M,11,30,3415.01,73.7514,0.10562,58,54,30,27,3.4612,58994478.82,7
H&M,11,31,3851.71,75.2015,0.0085384,58,58,30,30,3.4483,64061272.56,8
H&M,11,32,4520.92,73.0826,0.59218,61,58,32,30,3.4331,53130059.7,8
H&M,11,33,4020.58,72.0083,0.061073,60,61,32,32,3.4041,53607957.56,8
H&M,11,34,4920.04,73.3732,0,56,60,28,32,3.4016,59269432.69,8
H&M,11,35,5525.56,79.2164,0.075929,53,56,27,28,3.4086,55122979.26,9
H&M,11,36,5263.66,68.3708,0.038902,53,53,28,27,3.3867,50113793.18,9
H&M,11,37,4617.09,63.0826,0.051709,61,53,33,28,3.332,50482052.06,9
H&M,11,38,7733.55,65.8018,0.096821,60,61,31,33,3.2989,49056480.9,9
H&M,11,39,4538.6,65.5409,0.12566,60,60,30,31,3.2833,65895762.01,10
H&M,11,40,4764.08,60.0628,0.066416,63,60,32,30,3.2106,50791777.24,10
H&M,11,41,5221.19,64.2337,0.15355,65,63,34,32,3.1195,47355591.03,10
H&M,11,42,4361.78,54.4732,0.23512,63,65,34,34,3.0507,49073930.89,10
H&M,11,43,3882.54,54.9554,0.090917,59,63,31,34,2.9946,54946270.97,10
H&M,11,44,4911.55,50.5409,0.061751,85,59,44,31,2.9385,54283147.72,11
H&M,11,45,5789.91,47.2089,0.029513,72,85,37,44,2.8888,52345358.6,11
H&M,11,46,3706.69,36.73,0.20843,69,72,36,37,2.8292,59302549.18,11
H&M,11,47,5019.31,44.8035,0.21951,100,69,52,36,2.7656,71155437.58,11
H&M,11,48,4758.69,45.1701,0.28898,82,100,44,52,2.7009,115816443,12
H&M,11,49,4677.24,36.4228,0.40477,66,82,35,44,2.5858,95699514.06,12
H&M,11,50,5435.04,39.7465,0.037911,65,66,35,35,2.4426,110545404.8,12
H&M,11,51,5406.74,44.9637,0.16229,66,65,36,35,2.301,67497543.99,12
H&M,12,1,214.62,23.1491,0.14919,46,53,24,27,3.2631,61492760.7,1
H&M,12,2,92.41,34.4969,0.066584,48,46,25,24,3.2574,57539409.47,1
H&M,12,3,488.97,13.9979,0.006087,49,48,25,25,3.2404,54173417.13,1
H&M,12,4,34.26,18.6998,0.0039545,48,49,25,25,3.2417,62557438.97,1
H&M,12,5,42.43,20.5362,0.1146,52,48,27,25,3.248,57741423.48,2
H&M,12,6,241.48,17.0269,0.15161,46,52,24,27,3.2816,58429948.63,2
H&M,12,7,300.24,25.5093,0.11441,52,46,27,24,3.3503,58527582.51,2
H&M,12,8,578.89,19.265,0.00089027,49,52,25,27,3.4036,68292043.94,2
H&M,12,9,518.88,18.1118,0.00016563,51,49,27,25,3.4321,67214297.82,3
H&M,12,10,195.13,30.6625,0.07619,55,51,29,27,3.4652,55112365.96,3
H&M,12,11,415.17,29.3851,0.054845,54,55,29,29,3.4883,55204513.98,3
H&M,12,12,178.72,29.2609,0.14195,59,54,31,29,3.4991,56587827.29,3
H&M,12,13,472.69,41.0352,0.098054,57,59,30,31,3.5253,66181801.73,4
H&M,12,14,182.58,46.853,0.040331,56,57,29,30,3.5501,53044599.44,4
H&M,12,15,217.93,47.8571,0.14534,59,56,31,29,3.5921,55548326.56,4
H&M,12,16,193.85,50.3354,0.093458,53,59,27,31,3.6202,52812187.85,4
H&M,12,17,639.2,50.795,0.19199,54,53,28,27,3.6246,68064917.82,4
H&M,12,18,188.42,56.1511,0.05648,58,54,30,28,3.6028,58490928.6,5
H&M,12,19,452.78,63.3996,0.17292,55,58,28,30,3.5956,54014649.01,5
H&M,12,20,380.71,58.3892,0.066211,54,55,28,28,3.598,53551134.32,5
H&M,12,21,455.76,62.3975,0.03501,54,54,29,28,3.6131,61517631.73,5
H&M,12,22,104.86,66.5569,0.10327,51,54,27,29,3.619,63331249.72,6
H&M,12,23,203.82,66.2981,0.21754,52,51,27,27,3.6139,57372480.77,6
H&M,12,24,390.9,67.4244,0.04971,51,52,27,27,3.6274,56249930.11,6
H&M,12,25,142.93,70.5031,0.18064,49,51,26,27,3.6376,58537999.83,6
H&M,12,26,255.15,74.234,0.22706,54,49,28,26,3.6243,60978421.45,7
H&M,12,27,447.12,72.1201,0.14101,48,54,25,28,3.5889,55234038.75,7
H&M,12,28,284.62,70.7122,0.14002,53,48,27,25,3.5468,49419270.48,7
H&M,12,29,1231.68,71.5321,0.049607,54,53,27,27,3.5034,47079927.57,7
H&M,12,30,511.23,69.2816,0.28269,58,54,30,27,3.4612,58994478.82,7
H&M,12,31,476.7,69.6128,0.073872,58,58,30,30,3.4483,64061272.56,8
H&M,12,32,1107.14,66.7702,0.10534,61,58,32,30,3.4331,53130059.7,8
H&M,12,33,432.54,67.1201,0.082215,60,61,32,32,3.4041,53607957.56,8
H&M,12,34,1190.62,68.5528,0.00039337,56,60,28,32,3.4016,59269432.69,8
H&M,12,35,1486.01,74.1284,0.085569,53,56,27,28,3.4086,55122979.26,9
H&M,12,36,595.28,61.6584,0.047184,53,53,28,27,3.3867,50113793.18,9
H&M,12,37,639.76,55.1698,0.027143,61,53,33,28,3.332,50482052.06,9
H&M,12,38,977.5,60.2298,0.0036853,60,61,31,33,3.2989,49056480.9,9
H&M,12,39,1070.37,62.1159,0.073085,60,60,30,31,3.2833,65895762.01,10
H&M,12,40,1083.32,53.9027,0.059296,63,60,32,30,3.2106,50791777.24,10
H&M,12,41,1556.3,59.5383,0.14159,65,63,34,32,3.1195,47355591.03,10
H&M,12,42,1037.71,47.5362,0.21433,63,65,34,34,3.0507,49073930.89,10
H&M,12,43,1240.38,47.7205,0.039027,59,63,31,34,2.9946,54946270.97,10
H&M,12,44,3302.94,44.2091,0.030269,85,59,44,31,2.9385,54283147.72,11
H&M,12,45,1278.84,39.9938,0.014928,72,85,37,44,2.8888,52345358.6,11
H&M,12,46,983.15,29.9441,0.099317,69,72,36,37,2.8292,59302549.18,11
H&M,12,47,2162.01,37.2298,0.14638,100,69,52,36,2.7656,71155437.58,11
H&M,12,48,1119.31,33.94,0.13841,82,100,44,52,2.7009,115816443,12
H&M,12,49,1372.72,28.795,0.22656,66,82,35,44,2.5858,95699514.06,12
H&M,12,50,1188.38,33.3002,0.030704,65,66,35,35,2.4426,110545404.8,12
H&M,12,51,760.88,37.9151,0.097992,66,65,36,35,2.301,67497543.99,12
H&M,13,1,14.74,22.5871,0.12946,46,53,24,27,3.2631,61492760.7,1
H&M,13,2,376.1,32.5697,0.062927,48,46,25,24,3.2574,57539409.47,1
H&M,13,4,169.34,16.2282,0.037822,48,49,25,25,3.2417,62557438.97,1
H&M,13,5,33.86,17.8153,0.10552,52,48,27,25,3.248,57741423.48,2
H&M,13,6,23.99,15.6585,0.076132,46,52,24,27,3.2816,58429948.63,2
H&M,13,7,117.06,25.2352,0.14523,52,46,27,24,3.3503,58527582.51,2
H&M,13,8,477.48,16.4077,0.017003,49,52,25,27,3.4036,68292043.94,2
H&M,13,9,408.44,15.0261,0.010122,51,49,27,25,3.4321,67214297.82,3
H&M,13,10,415.49,28.1446,0.07892,55,51,29,27,3.4652,55112365.96,3
H&M,13,11,138.65,26.4512,0.027474,54,55,29,29,3.4883,55204513.98,3
H&M,13,12,110.71,26.5801,0.14756,59,54,31,29,3.4991,56587827.29,3
H&M,13,13,130.48,37.2666,0.11969,57,59,30,31,3.5253,66181801.73,4
H&M,13,14,247.24,43.5209,0.13854,56,57,29,30,3.5501,53044599.44,4
H&M,13,15,129.33,46.8885,0.13763,59,56,31,29,3.5921,55548326.56,4
H&M,13,16,88.56,47.4669,0.071812,53,59,27,31,3.6202,52812187.85,4
H&M,13,17,238.37,48.5906,0.19986,54,53,28,27,3.6246,68064917.82,4
H&M,13,18,156.63,54.6237,0.12934,58,54,30,28,3.6028,58490928.6,5
H&M,13,19,429.88,63.0052,0.28145,55,58,28,30,3.5956,54014649.01,5
H&M,13,20,236.79,56.6829,0.050941,54,55,28,28,3.598,53551134.32,5
H&M,13,21,213.78,62.7474,0.015871,54,54,29,28,3.6131,61517631.73,5
H&M,13,22,39.7,64.7352,0.043066,51,54,27,29,3.619,63331249.72,6
H&M,13,23,101.01,66.0296,0.23535,52,51,27,27,3.6139,57372480.77,6
H&M,13,24,133.19,65.3031,0.064024,51,52,27,27,3.6274,56249930.11,6
H&M,13,25,205.63,69.8014,0.20681,49,51,26,27,3.6376,58537999.83,6
H&M,13,26,105.76,73.5209,0.12199,54,49,28,26,3.6243,60978421.45,7
H&M,13,27,148.04,69.3362,0.14413,48,54,25,28,3.5889,55234038.75,7
H&M,13,28,236.94,68.0087,0.11071,53,48,27,25,3.5468,49419270.48,7
H&M,13,29,84.54,70.2143,0.059129,54,53,27,27,3.5034,47079927.57,7
H&M,13,30,209.18,66.7334,0.27831,58,54,30,27,3.4612,58994478.82,7
H&M,13,31,117.87,68.5679,0.056516,58,58,30,30,3.4483,64061272.56,8
H&M,13,32,20.85,65.2526,0.24878,61,58,32,30,3.4331,53130059.7,8
H&M,13,33,96.45,66.5767,0.22204,60,61,32,32,3.4041,53607957.56,8
H&M,13,34,36.56,66.8972,0.001324,56,60,28,32,3.4016,59269432.69,8
H&M,13,35,154.4,72.3206,0.15014,53,56,27,28,3.4086,55122979.26,9
H&M,13,36,78.73,60.554,0.096167,53,53,28,27,3.3867,50113793.18,9
H&M,13,37,44.83,54.4913,0.040557,61,53,33,28,3.332,50482052.06,9
H&M,13,38,270.28,59.5836,0.06162,60,61,31,33,3.2989,49056480.9,9
H&M,13,39,144.19,61.8171,0.07622,60,60,30,31,3.2833,65895762.01,10
H&M,13,40,104.25,52.1568,0.068606,63,60,32,30,3.2106,50791777.24,10
H&M,13,41,63.92,58.716,0.29655,65,63,34,32,3.1195,47355591.03,10
H&M,13,42,100.93,47.5906,0.038833,63,65,34,34,3.0507,49073930.89,10
H&M,13,43,53.17,47.9512,0.079268,59,63,31,34,2.9946,54946270.97,10
H&M,13,44,126.23,43.392,0.061429,85,59,44,31,2.9385,54283147.72,11
H&M,13,45,89.67,40.27,0.03162,72,85,37,44,2.8888,52345358.6,11
H&M,13,46,100.35,28.3693,0.11984,69,72,36,37,2.8292,59302549.18,11
H&M,13,47,206.69,36.6498,0.097666,100,69,52,36,2.7656,71155437.58,11
H&M,13,48,31.37,32.8833,0.10106,82,100,44,52,2.7009,115816443,12
H&M,13,49,89.88,27.1463,0.096394,66,82,35,44,2.5858,95699514.06,12
H&M,13,50,304.89,31.0192,0.04892,65,66,35,35,2.4426,110545404.8,12
H&M,13,51,47.98,38.3606,0.11535,66,65,36,35,2.301,67497543.99,12
H&M,14,4,12.99,17.8467,0.045937,48,49,25,25,3.2417,62557438.97,1
H&M,14,9,13.17,16.7077,0.014443,51,49,27,25,3.4321,67214297.82,3
H&M,14,13,104.54,38.5439,0.081887,57,59,30,31,3.5253,66181801.73,4
H&M,14,16,179.61,48.6252,0.088978,53,59,27,31,3.6202,52812187.85,4
H&M,14,25,37.84,71.5636,0.11891,49,51,26,27,3.6376,58537999.83,6
H&M,14,27,80.77,69.1678,0.18532,48,54,25,28,3.5889,55234038.75,7
H&M,14,29,29.64,67.6081,0.025793,54,53,27,27,3.5034,47079927.57,7
H&M,14,32,29.47,65.4758,0.13334,61,58,32,30,3.4331,53130059.7,8
H&M,14,33,6.23,68.8047,0.020157,60,61,32,32,3.4041,53607957.56,8
H&M,14,34,33.22,68.3408,0.022136,56,60,28,32,3.4016,59269432.69,8
H&M,14,35,228.99,71.9004,0.15734,53,56,27,28,3.4086,55122979.26,9
H&M,14,41,30.67,58.3578,0.10688,65,63,34,32,3.1195,47355591.03,10
H&M,14,45,73.96,40.903,0.0076671,72,85,37,44,2.8888,52345358.6,11
H&M,15,1,128.68,25.2018,0.10239,46,53,24,27,3.2631,61492760.7,1
H&M,15,2,184.29,32.2165,0.062386,48,46,25,24,3.2574,57539409.47,1
H&M,15,3,39.35,15.408,0.020265,49,48,25,25,3.2404,54173417.13,1
H&M,15,4,74.95,19.9588,0.0037997,48,49,25,25,3.2417,62557438.97,1
H&M,15,5,11.9,23.3623,0.14311,52,48,27,25,3.248,57741423.48,2
H&M,15,6,210.04,20.2459,0.059278,46,52,24,27,3.2816,58429948.63,2
H&M,15,7,203.4,34.62,0.09327,52,46,27,24,3.3503,58527582.51,2
H&M,15,8,201.3,23.2754,0.0032548,49,52,25,27,3.4036,68292043.94,2
H&M,15,9,138.81,27.0692,0.027835,51,49,27,25,3.4321,67214297.82,3
H&M,15,10,178.19,38.162,0.10673,55,51,29,27,3.4652,55112365.96,3
H&M,15,11,283.19,37.3976,0.027231,54,55,29,29,3.4883,55204513.98,3
H&M,15,12,429.42,33.5007,0.098041,59,54,31,29,3.4991,56587827.29,3
H&M,15,13,91.29,48.595,0.17997,57,59,30,31,3.5253,66181801.73,4
H&M,15,14,83.77,50.5214,0.068733,56,57,29,30,3.5501,53044599.44,4
H&M,15,15,366.35,53.5965,0.040074,59,56,31,29,3.5921,55548326.56,4
H&M,15,16,75.16,53.567,0.065714,53,59,27,31,3.6202,52812187.85,4
H&M,15,17,300.89,52.3166,0.20359,54,53,28,27,3.6246,68064917.82,4
H&M,15,18,355.12,60.2459,0.061635,58,54,30,28,3.6028,58490928.6,5
H&M,15,19,247.56,62.7688,0.31448,55,58,28,30,3.5956,54014649.01,5
H&M,15,20,260.95,59.6348,0.019057,54,55,28,28,3.598,53551134.32,5
H&M,15,21,344.33,68.0029,0.16052,54,54,29,28,3.6131,61517631.73,5
H&M,15,22,296.07,67.1635,0.08408,51,54,27,29,3.619,63331249.72,6
H&M,15,23,449.9,67.6672,0.24178,52,51,27,27,3.6139,57372480.77,6
H&M,15,24,569.71,71.5493,0.19349,51,52,27,27,3.6274,56249930.11,6
H&M,15,25,662.5,73.4315,0.11056,49,51,26,27,3.6376,58537999.83,6
H&M,15,26,223.86,73.3814,0.029087,54,49,28,26,3.6243,60978421.45,7
H&M,15,27,256.12,72.8159,0.052872,48,54,25,28,3.5889,55234038.75,7
H&M,15,28,443.82,68.1635,0.23049,53,48,27,25,3.5468,49419270.48,7
H&M,15,29,180.72,71.2784,0.089588,54,53,27,27,3.5034,47079927.57,7
H&M,15,30,389.13,66.3829,0.13127,58,54,30,27,3.4612,58994478.82,7
H&M,15,31,55.25,68.6259,0.16705,58,58,30,30,3.4483,64061272.56,8
H&M,15,32,395.63,65.4845,0.18539,61,58,32,30,3.4331,53130059.7,8
H&M,15,33,112.07,72.2474,0.17492,60,61,32,32,3.4041,53607957.56,8
H&M,15,34,363.43,69.2283,0.023284,56,60,28,32,3.4016,59269432.69,8
H&M,15,35,439.59,73.0339,0.17177,53,56,27,28,3.4086,55122979.26,9
H&M,15,36,193.67,63.5155,0.029779,53,53,28,27,3.3867,50113793.18,9
H&M,15,37,138.75,58.651,0.013918,61,53,33,28,3.332,50482052.06,9
H&M,15,38,249.91,60.4006,0.013166,60,61,31,33,3.2989,49056480.9,9
H&M,15,39,258.3,61.5464,0.086465,60,60,30,31,3.2833,65895762.01,10
H&M,15,40,143.83,52.6848,0.072268,63,60,32,30,3.2106,50791777.24,10
H&M,15,41,379.8,58.6554,0.16108,65,63,34,32,3.1195,47355591.03,10
H&M,15,42,112.31,48.8689,0.032666,63,65,34,34,3.0507,49073930.89,10
H&M,15,43,524.13,49.5641,0.038895,59,63,31,34,2.9946,54946270.97,10
H&M,15,44,193.51,44.4507,0.10205,85,59,44,31,2.9385,54283147.72,11
H&M,15,45,217.04,41.1694,0.0091605,72,85,37,44,2.8888,52345358.6,11
H&M,15,46,292.2,26.4256,0.068586,69,72,36,37,2.8292,59302549.18,11
H&M,15,47,395.28,38.8866,0.059455,100,69,52,36,2.7656,71155437.58,11
H&M,15,48,687.96,39.218,0.21041,82,100,44,52,2.7009,115816443,12
H&M,15,49,302.78,31.0074,0.0010309,66,82,35,44,2.5858,95699514.06,12
H&M,15,50,826.11,32.2445,0.047982,65,66,35,35,2.4426,110545404.8,12
H&M,15,51,359.59,40.5184,0.067261,66,65,36,35,2.301,67497543.99,12
H&M,16,32,312.97,64.2518,0.17605,61,58,32,30,3.4331,53130059.7,8
H&M,16,33,305.85,69.1501,0.19535,60,61,32,32,3.4041,53607957.56,8
H&M,16,34,291.74,67.7046,0.0064891,56,60,28,32,3.4016,59269432.69,8
H&M,16,35,54.9,72.0605,0.18356,53,56,27,28,3.4086,55122979.26,9
H&M,16,37,191.65,57.0896,0.04816,61,53,33,28,3.332,50482052.06,9
H&M,16,38,104.8,58.523,0.014673,60,61,31,33,3.2989,49056480.9,9
H&M,16,39,131.6,60.0533,0.11722,60,60,30,31,3.2833,65895762.01,10
H&M,16,40,101.41,50.862,0.098208,63,60,32,30,3.2106,50791777.24,10
H&M,16,41,47.9,57.3027,0.18586,65,63,34,32,3.1195,47355591.03,10
H&M,16,42,74.8,49.2494,0.050702,63,65,34,34,3.0507,49073930.89,10
H&M,16,43,60.42,48.6707,0.051646,59,63,31,34,2.9946,54946270.97,10
H&M,16,44,45.8,44.0726,0.074649,85,59,44,31,2.9385,54283147.72,11
H&M,16,46,103.39,24.5666,0.08155,69,72,36,37,2.8292,59302549.18,11
H&M,16,47,236.35,37.7264,0.063947,100,69,52,36,2.7656,71155437.58,11
H&M,16,48,81,35.9685,0.13031,82,100,44,52,2.7009,115816443,12
H&M,16,49,166.77,32.0363,0.02046,66,82,35,44,2.5858,95699514.06,12
H&M,16,50,212.02,34.1816,0.06184,65,66,35,35,2.4426,110545404.8,12
H&M,16,51,287.94,38.8257,0.039758,66,65,36,35,2.301,67497543.99,12
H&M,17,1,28.42,23.3312,0.17716,46,53,24,27,3.2631,61492760.7,1
H&M,17,3,6.52,18.987,0.02474,49,48,25,25,3.2404,54173417.13,1
H&M,17,4,181.84,20.6494,0.00047078,48,49,25,25,3.2417,62557438.97,1
H&M,17,5,4.95,26.0633,0.25084,52,48,27,25,3.248,57741423.48,2
H&M,17,20,95.13,60.5097,0.098539,54,55,28,28,3.598,53551134.32,5
H&M,17,39,40.73,62.9221,0.13084,60,60,30,31,3.2833,65895762.01,10
H&M,17,40,145.97,54.9773,0.06664,63,60,32,30,3.2106,50791777.24,10
H&M,17,43,195.84,52.125,0.016769,59,63,31,34,2.9946,54946270.97,10
H&M,17,44,476.26,46.9821,0.084026,85,59,44,31,2.9385,54283147.72,11
H&M,17,46,174.01,30.6542,0.073442,69,72,36,37,2.8292,59302549.18,11
H&M,17,48,121.9,38.4351,0.18289,82,100,44,52,2.7009,115816443,12
H&M,17,50,54.98,36.9367,0.028393,65,66,35,35,2.4426,110545404.8,12
H&M,17,51,114.35,38.8912,0.13492,66,65,36,35,2.301,67497543.99,12
H&M,18,2,32.96,34.4872,0.055568,48,46,25,24,3.2574,57539409.47,1
H&M,18,6,21.6,19.2418,0.15626,46,52,24,27,3.2816,58429948.63,2
H&M,18,9,1188.59,24.1667,0.0016117,51,49,27,25,3.4321,67214297.82,3
H&M,18,10,155.85,35.8736,0.046667,55,51,29,27,3.4652,55112365.96,3
H&M,18,12,17.63,31.4707,0.14766,59,54,31,29,3.4991,56587827.29,3
H&M,18,19,6.46,63.641,0.26841,55,58,28,30,3.5956,54014649.01,5
H&M,18,21,33.96,63.9872,0.013462,54,54,29,28,3.6131,61517631.73,5
H&M,18,22,62.9,66.9524,0.075733,51,54,27,29,3.619,63331249.72,6
H&M,18,23,165.27,67.3608,0.24963,52,51,27,27,3.6139,57372480.77,6
H&M,18,26,853.12,74.456,0.13288,54,49,28,26,3.6243,60978421.45,7
H&M,18,27,218.5,73.9341,0.097143,48,54,25,28,3.5889,55234038.75,7
H&M,18,30,25.42,69.7399,0.083425,58,54,30,27,3.4612,58994478.82,7
H&M,18,32,199.68,67.5476,0.18634,61,58,32,30,3.4331,53130059.7,8
H&M,18,36,59.67,64.7949,0.052985,53,53,28,27,3.3867,50113793.18,9
H&M,18,44,532.12,45.7326,0.040733,85,59,44,31,2.9385,54283147.72,11
H&M,18,45,52.51,41.6117,0.019103,72,85,37,44,2.8888,52345358.6,11
H&M,18,47,145.34,37.9469,0.18458,100,69,52,36,2.7656,71155437.58,11
H&M,18,50,151.88,35.8022,0.026319,65,66,35,35,2.4426,110545404.8,12
H&M,19,1,528.72,29.4458,0.24114,46,53,24,27,3.2631,61492760.7,1
H&M,19,2,1248.46,38.261,0.037669,48,46,25,24,3.2574,57539409.47,1
